>>> Initializing clothing shape model...
>>> Star initialized.
training... 337100/500000: loss: 131.821
training... 337200/500000: loss: 141.367
training... 337300/500000: loss: 129.297
training... 337400/500000: loss: 135.526
training... 337500/500000: loss: 136.514
training... 337600/500000: loss: 141.307
training... 337700/500000: loss: 134.990
training... 337800/500000: loss: 128.042
training... 337900/500000: loss: 135.032
training... 338000/500000: loss: 127.601
training... 338100/500000: loss: 135.929
training... 338200/500000: loss: 142.348
training... 338300/500000: loss: 139.218
training... 338400/500000: loss: 133.370
training... 338500/500000: loss: 129.225
training... 338600/500000: loss: 134.801
training... 338700/500000: loss: 133.925
training... 338800/500000: loss: 145.106
training... 338900/500000: loss: 142.734
training... 339000/500000: loss: 142.778
training... 339100/500000: loss: 132.576
training... 339200/500000: loss: 129.863
training... 339300/500000: loss: 132.427
training... 339400/500000: loss: 142.372
training... 339500/500000: loss: 133.283
training... 339600/500000: loss: 137.882
training... 339700/500000: loss: 128.842
training... 339800/500000: loss: 139.383
training... 339900/500000: loss: 131.720
training... 340000/500000: loss: 137.003
training... 340100/500000: loss: 123.510
training... 340200/500000: loss: 127.310
training... 340300/500000: loss: 134.603
training... 340400/500000: loss: 142.463
training... 340500/500000: loss: 131.011
training... 340600/500000: loss: 126.215
training... 340700/500000: loss: 135.985
training... 340800/500000: loss: 132.456
training... 340900/500000: loss: 140.194
training... 341000/500000: loss: 132.816
training... 341100/500000: loss: 126.333
training... 341200/500000: loss: 131.371
training... 341300/500000: loss: 141.983
training... 341400/500000: loss: 131.854
training... 341500/500000: loss: 120.741
training... 341600/500000: loss: 139.213
training... 341700/500000: loss: 129.978
training... 341800/500000: loss: 139.089
training... 341900/500000: loss: 129.353
training... 342000/500000: loss: 128.103
training... 342100/500000: loss: 133.281
training... 342200/500000: loss: 128.963
training... 342300/500000: loss: 127.942
training... 342400/500000: loss: 128.216
training... 342500/500000: loss: 138.802
training... 342600/500000: loss: 131.923
training... 342700/500000: loss: 132.807
training... 342800/500000: loss: 131.247
training... 342900/500000: loss: 130.200
training... 343000/500000: loss: 134.544
training... 343100/500000: loss: 133.343
training... 343200/500000: loss: 136.534
training... 343300/500000: loss: 129.243
training... 343400/500000: loss: 133.372
training... 343500/500000: loss: 127.825
training... 343600/500000: loss: 127.816
training... 343700/500000: loss: 128.218
training... 343800/500000: loss: 127.621
training... 343900/500000: loss: 133.389
training... 344000/500000: loss: 133.076
training... 344100/500000: loss: 124.639
training... 344200/500000: loss: 138.914
training... 344300/500000: loss: 129.437
training... 344400/500000: loss: 131.499
training... 344500/500000: loss: 136.027
training... 344600/500000: loss: 132.937
training... 344700/500000: loss: 144.694
training... 344800/500000: loss: 132.040
training... 344900/500000: loss: 145.070
training... 345000/500000: loss: 130.924
training... 345100/500000: loss: 127.532
training... 345200/500000: loss: 137.208
training... 345300/500000: loss: 131.765
training... 345400/500000: loss: 131.640
training... 345500/500000: loss: 138.822
training... 345600/500000: loss: 130.105
training... 345700/500000: loss: 140.633
training... 345800/500000: loss: 136.340
training... 345900/500000: loss: 139.911
training... 346000/500000: loss: 138.680
training... 346100/500000: loss: 138.395
training... 346200/500000: loss: 137.532
training... 346300/500000: loss: 134.390
training... 346400/500000: loss: 129.551
training... 346500/500000: loss: 124.473
training... 346600/500000: loss: 133.350
training... 346700/500000: loss: 139.360
training... 346800/500000: loss: 134.306
training... 346900/500000: loss: 123.420
training... 347000/500000: loss: 132.938
training... 347100/500000: loss: 127.937
training... 347200/500000: loss: 135.594
training... 347300/500000: loss: 136.879
training... 347400/500000: loss: 117.027
training... 347500/500000: loss: 131.913
training... 347600/500000: loss: 140.390
training... 347700/500000: loss: 133.310
training... 347800/500000: loss: 139.336
training... 347900/500000: loss: 123.862
training... 348000/500000: loss: 133.826
training... 348100/500000: loss: 139.370
training... 348200/500000: loss: 135.649
training... 348300/500000: loss: 141.142
training... 348400/500000: loss: 129.812
training... 348500/500000: loss: 135.852
training... 348600/500000: loss: 138.730
training... 348700/500000: loss: 137.813
training... 348800/500000: loss: 135.050
training... 348900/500000: loss: 136.487
training... 349000/500000: loss: 132.908
training... 349100/500000: loss: 130.625
training... 349200/500000: loss: 134.708
training... 349300/500000: loss: 131.036
training... 349400/500000: loss: 127.596
training... 349500/500000: loss: 132.186
training... 349600/500000: loss: 121.967
training... 349700/500000: loss: 130.396
training... 349800/500000: loss: 136.781
training... 349900/500000: loss: 129.055
training... 350000/500000: loss: 136.594
training... 350100/500000: loss: 122.162
training... 350200/500000: loss: 130.972
training... 350300/500000: loss: 133.191
training... 350400/500000: loss: 125.025
training... 350500/500000: loss: 124.165
training... 350600/500000: loss: 126.037
training... 350700/500000: loss: 129.305
training... 350800/500000: loss: 125.101
training... 350900/500000: loss: 132.959
training... 351000/500000: loss: 134.300
training... 351100/500000: loss: 134.451
training... 351200/500000: loss: 127.691
training... 351300/500000: loss: 140.661
training... 351400/500000: loss: 136.856
training... 351500/500000: loss: 125.699
training... 351600/500000: loss: 125.135
training... 351700/500000: loss: 132.255
training... 351800/500000: loss: 125.812
training... 351900/500000: loss: 141.276
training... 352000/500000: loss: 131.704
training... 352100/500000: loss: 128.076
training... 352200/500000: loss: 121.277
training... 352300/500000: loss: 139.913
training... 352400/500000: loss: 134.912
training... 352500/500000: loss: 138.783
training... 352600/500000: loss: 135.467
training... 352700/500000: loss: 132.011
training... 352800/500000: loss: 129.594
training... 352900/500000: loss: 144.199
training... 353000/500000: loss: 130.606
training... 353100/500000: loss: 129.992
training... 353200/500000: loss: 133.742
training... 353300/500000: loss: 138.380
training... 353400/500000: loss: 132.199
training... 353500/500000: loss: 131.307
training... 353600/500000: loss: 140.076
training... 353700/500000: loss: 125.030
training... 353800/500000: loss: 139.479
training... 353900/500000: loss: 129.563
training... 354000/500000: loss: 135.260
training... 354100/500000: loss: 143.214
training... 354200/500000: loss: 133.549
training... 354300/500000: loss: 127.444
training... 354400/500000: loss: 130.925
training... 354500/500000: loss: 135.077
training... 354600/500000: loss: 129.663
training... 354700/500000: loss: 127.865
training... 354800/500000: loss: 135.696
training... 354900/500000: loss: 137.982
training... 355000/500000: loss: 142.986
training... 355100/500000: loss: 127.508
training... 355200/500000: loss: 127.908
training... 355300/500000: loss: 128.814
training... 355400/500000: loss: 131.917
training... 355500/500000: loss: 133.883
training... 355600/500000: loss: 129.061
training... 355700/500000: loss: 125.771
training... 355800/500000: loss: 132.917
training... 355900/500000: loss: 135.422
training... 356000/500000: loss: 133.439
training... 356100/500000: loss: 133.314
training... 356200/500000: loss: 139.498
training... 356300/500000: loss: 135.916
training... 356400/500000: loss: 134.554
training... 356500/500000: loss: 139.497
training... 356600/500000: loss: 134.284
training... 356700/500000: loss: 132.206
training... 356800/500000: loss: 135.534
training... 356900/500000: loss: 135.415
training... 357000/500000: loss: 124.902
training... 357100/500000: loss: 140.376
training... 357200/500000: loss: 127.823
training... 357300/500000: loss: 139.140
training... 357400/500000: loss: 135.497
training... 357500/500000: loss: 129.063
training... 357600/500000: loss: 133.089
training... 357700/500000: loss: 136.518
training... 357800/500000: loss: 131.139
training... 357900/500000: loss: 138.522
training... 358000/500000: loss: 122.239
training... 358100/500000: loss: 129.308
training... 358200/500000: loss: 135.734
training... 358300/500000: loss: 130.372
training... 358400/500000: loss: 141.653
training... 358500/500000: loss: 130.284
training... 358600/500000: loss: 146.412
training... 358700/500000: loss: 140.546
training... 358800/500000: loss: 135.031
training... 358900/500000: loss: 130.149
training... 359000/500000: loss: 140.759
training... 359100/500000: loss: 134.082
training... 359200/500000: loss: 135.097
training... 359300/500000: loss: 135.530
training... 359400/500000: loss: 128.872
training... 359500/500000: loss: 127.732
training... 359600/500000: loss: 139.143
training... 359700/500000: loss: 125.575
training... 359800/500000: loss: 133.709
training... 359900/500000: loss: 132.841
training... 360000/500000: loss: 124.842
training... 360100/500000: loss: 133.811
training... 360200/500000: loss: 132.202
training... 360300/500000: loss: 116.936
training... 360400/500000: loss: 128.130
training... 360500/500000: loss: 137.164
training... 360600/500000: loss: 132.969
training... 360700/500000: loss: 126.513
training... 360800/500000: loss: 133.297
training... 360900/500000: loss: 131.743
training... 361000/500000: loss: 130.294
training... 361100/500000: loss: 135.910
training... 361200/500000: loss: 144.251
training... 361300/500000: loss: 133.233
training... 361400/500000: loss: 126.240
training... 361500/500000: loss: 128.870
training... 361600/500000: loss: 132.991
training... 361700/500000: loss: 135.441
training... 361800/500000: loss: 135.645
training... 361900/500000: loss: 130.076
training... 362000/500000: loss: 129.420
training... 362100/500000: loss: 134.138
training... 362200/500000: loss: 135.866
training... 362300/500000: loss: 127.923
training... 362400/500000: loss: 134.186
training... 362500/500000: loss: 127.330
training... 362600/500000: loss: 131.746
training... 362700/500000: loss: 127.956
training... 362800/500000: loss: 135.567
training... 362900/500000: loss: 128.518
training... 363000/500000: loss: 134.263
training... 363100/500000: loss: 129.519
training... 363200/500000: loss: 129.196
training... 363300/500000: loss: 137.656
training... 363400/500000: loss: 134.266
training... 363500/500000: loss: 128.842
training... 363600/500000: loss: 134.405
training... 363700/500000: loss: 137.516
training... 363800/500000: loss: 127.799
training... 363900/500000: loss: 130.040
training... 364000/500000: loss: 125.546
training... 364100/500000: loss: 134.777
training... 364200/500000: loss: 136.732
training... 364300/500000: loss: 126.268
training... 364400/500000: loss: 138.349
training... 364500/500000: loss: 130.307
training... 364600/500000: loss: 139.566
